manufacturer,model,month,wiki_slug,wiki_pageviews,wiki_sov,social_score
Airstream,Airstream Trailer,2025-05,Airstream,10554,0.5,61.84
Airstream,Airstream Trailer,2025-06,Airstream,16735,0.5,71.22
Airstream,Airstream Trailer,2025-07,Airstream,11321,0.5,63.15
Airstream,Airstream Trailer,2025-08,Airstream,8884,0.5,59.2
Airstream,Airstream Trailer,2025-09,Airstream,7707,0.5,57.16
Airstream,Airstream Trailer,2025-10,Airstream,7484,0.5,56.65
Airstream,Airstream Trailer,2025-11,Airstream,6461,0.5,54.17
Airstream,Airstream Trailer,2025-12,Airstream,6986,0.5,55.52
Airstream,Airstream Trailer,2026-01,Airstream,7491,0.5,56.66
Airstream,Airstream Trailer,2026-02,Airstream,5552,0.5,51.93
Airstream,Airstream Trailer,2026-03,Airstream,6450,0.5,54.14
Airstream,Airstream Trailer,2026-04,Airstream,6624,0.5,54.59
Airstream,Airstream Trailer,2026-05,Airstream,8374,0.5,58.42
Airstream,Airstream Trailer,2026-06,Airstream,8683,0.5,58.86
Ajs,AJS 18CS SCRAMBLER,2024-07,AJS_18,606,1.0,40.29
Ajs,AJS 18CS SCRAMBLER,2024-08,AJS_18,687,1.0,40.55
Ajs,AJS 18CS SCRAMBLER,2024-09,AJS_18,673,1.0,40.5
Ajs,AJS 18CS SCRAMBLER,2024-10,AJS_18,612,1.0,40.3
Ajs,AJS 18CS SCRAMBLER,2024-11,AJS_18,657,1.0,40.45
Ajs,AJS 18CS SCRAMBLER,2024-12,AJS_18,593,1.0,40.25
Ajs,AJS 18CS SCRAMBLER,2025-01,AJS_18,677,1.0,40.51
Ajs,AJS 18CS SCRAMBLER,2025-02,AJS_18,648,1.0,40.41
Ajs,AJS 18CS SCRAMBLER,2025-03,AJS_18,653,1.0,40.43
Ajs,AJS 18CS SCRAMBLER,2025-04,AJS_18,737,1.0,40.71
Ajs,AJS 18CS SCRAMBLER,2025-05,AJS_18,747,1.0,40.73
Ajs,AJS 18CS SCRAMBLER,2025-06,AJS_18,740,1.0,40.72
Ajs,AJS 18CS SCRAMBLER,2025-07,AJS_18,692,1.0,40.57
Ajs,AJS 18CS SCRAMBLER,2025-08,AJS_18,787,1.0,40.85
Ajs,AJS 18CS SCRAMBLER,2025-09,AJS_18,744,1.0,40.73
Ajs,AJS 18CS SCRAMBLER,2025-10,AJS_18,665,1.0,40.48
Ajs,AJS 18CS SCRAMBLER,2025-11,AJS_18,694,1.0,40.58
Ajs,AJS 18CS SCRAMBLER,2025-12,AJS_18,593,1.0,40.25
Ajs,AJS 18CS SCRAMBLER,2026-01,AJS_18,693,1.0,40.58
Ajs,AJS 18CS SCRAMBLER,2026-02,AJS_18,460,1.0,39.85
Ajs,AJS 18CS SCRAMBLER,2026-03,AJS_18,582,1.0,40.22
Ajs,AJS 18CS SCRAMBLER,2026-04,AJS_18,654,1.0,40.43
Ajs,AJS 18CS SCRAMBLER,2026-05,AJS_18,612,1.0,40.3
Ajs,AJS 18CS SCRAMBLER,2026-06,AJS_18,557,1.0,40.11
Alfa Romeo,106-Series 2600,2024-07,Alfa_Romeo_2600,1831,0.018382,24.39
Alfa Romeo,106-Series 2600,2024-08,Alfa_Romeo_2600,1857,0.017833,24.21
Alfa Romeo,106-Series 2600,2024-09,Alfa_Romeo_2600,1847,0.017449,24.01
Alfa Romeo,106-Series 2600,2024-10,Alfa_Romeo_2600,2012,0.017904,24.72
Alfa Romeo,106-Series 2600,2024-11,Alfa_Romeo_2600,2010,0.01954,25.46
Alfa Romeo,106-Series 2600,2024-12,Alfa_Romeo_2600,2098,0.020185,25.98
Alfa Romeo,106-Series 2600,2025-01,Alfa_Romeo_2600,1961,0.017474,24.35
Alfa Romeo,106-Series 2600,2025-02,Alfa_Romeo_2600,1921,0.0188,24.83
Alfa Romeo,106-Series 2600,2025-03,Alfa_Romeo_2600,2054,0.018054,24.94
Alfa Romeo,106-Series 2600,2025-04,Alfa_Romeo_2600,2230,0.019057,25.86
Alfa Romeo,106-Series 2600,2025-05,Alfa_Romeo_2600,2504,0.022609,28.03
Alfa Romeo,106-Series 2600,2025-06,Alfa_Romeo_2600,1876,0.018741,24.67
Alfa Romeo,106-Series 2600,2025-07,Alfa_Romeo_2600,1934,0.019122,25.03
Alfa Romeo,106-Series 2600,2025-08,Alfa_Romeo_2600,3813,0.032783,34.54
Alfa Romeo,106-Series 2600,2025-09,Alfa_Romeo_2600,2187,0.020365,26.27
Alfa Romeo,106-Series 2600,2025-10,Alfa_Romeo_2600,2085,0.019101,25.48
Alfa Romeo,106-Series 2600,2025-11,Alfa_Romeo_2600,2196,0.021618,26.84
Alfa Romeo,106-Series 2600,2025-12,Alfa_Romeo_2600,1894,0.019624,25.14
Alfa Romeo,106-Series 2600,2026-01,Alfa_Romeo_2600,1800,0.017974,24.09
Alfa Romeo,106-Series 2600,2026-02,Alfa_Romeo_2600,1704,0.019236,24.36
Alfa Romeo,106-Series 2600,2026-03,Alfa_Romeo_2600,1794,0.019031,24.55
Alfa Romeo,106-Series 2600,2026-04,Alfa_Romeo_2600,1732,0.01886,24.28
Alfa Romeo,106-Series 2600,2026-05,Alfa_Romeo_2600,1882,0.018055,24.4
Alfa Romeo,106-Series 2600,2026-06,Alfa_Romeo_2600,1799,0.019486,24.77
Alfa Romeo,155,2024-07,Alfa_Romeo_155,5871,0.058942,43.29
Alfa Romeo,155,2024-08,Alfa_Romeo_155,6380,0.06127,44.86
Alfa Romeo,155,2024-09,Alfa_Romeo_155,7183,0.067858,47.69
Alfa Romeo,155,2024-10,Alfa_Romeo_155,7372,0.065601,47.8
Alfa Romeo,155,2024-11,Alfa_Romeo_155,6592,0.064082,45.75
Alfa Romeo,155,2024-12,Alfa_Romeo_155,6008,0.057804,43.46
Alfa Romeo,155,2025-01,Alfa_Romeo_155,6596,0.058776,45.13
Alfa Romeo,155,2025-02,Alfa_Romeo_155,6223,0.060902,44.4
Alfa Romeo,155,2025-03,Alfa_Romeo_155,6293,0.055315,43.84
Alfa Romeo,155,2025-04,Alfa_Romeo_155,6317,0.053983,43.78
Alfa Romeo,155,2025-05,Alfa_Romeo_155,6063,0.054743,43.23
Alfa Romeo,155,2025-06,Alfa_Romeo_155,6648,0.066414,46.23
Alfa Romeo,155,2025-07,Alfa_Romeo_155,6153,0.060837,44.23
Alfa Romeo,155,2025-08,Alfa_Romeo_155,7182,0.061748,46.93
Alfa Romeo,155,2025-09,Alfa_Romeo_155,6107,0.056867,43.6
Alfa Romeo,155,2025-10,Alfa_Romeo_155,6347,0.058146,44.34
Alfa Romeo,155,2025-11,Alfa_Romeo_155,5994,0.059006,43.58
Alfa Romeo,155,2025-12,Alfa_Romeo_155,5895,0.061079,43.64
Alfa Romeo,155,2026-01,Alfa_Romeo_155,6024,0.060155,43.81
Alfa Romeo,155,2026-02,Alfa_Romeo_155,5184,0.058522,41.73
Alfa Romeo,155,2026-03,Alfa_Romeo_155,5557,0.05895,42.55
Alfa Romeo,155,2026-04,Alfa_Romeo_155,5559,0.060531,42.78
Alfa Romeo,155,2026-05,Alfa_Romeo_155,6381,0.061216,44.86
Alfa Romeo,155,2026-06,Alfa_Romeo_155,5823,0.063071,43.7
Alfa Romeo,164,2024-07,Alfa_Romeo_164,6427,0.064524,45.33
Alfa Romeo,164,2024-08,Alfa_Romeo_164,6562,0.063017,45.56
Alfa Romeo,164,2024-09,Alfa_Romeo_164,7263,0.068613,47.95
Alfa Romeo,164,2024-10,Alfa_Romeo_164,7583,0.067479,48.59
Alfa Romeo,164,2024-11,Alfa_Romeo_164,6977,0.067825,47.25
Alfa Romeo,164,2024-12,Alfa_Romeo_164,6429,0.061855,45.07
Alfa Romeo,164,2025-01,Alfa_Romeo_164,6943,0.061868,46.46
Alfa Romeo,164,2025-02,Alfa_Romeo_164,9306,0.091075,53.68
Alfa Romeo,164,2025-03,Alfa_Romeo_164,6873,0.060413,46.06
Alfa Romeo,164,2025-04,Alfa_Romeo_164,6938,0.05929,46.09
Alfa Romeo,164,2025-05,Alfa_Romeo_164,6144,0.055475,43.49
Alfa Romeo,164,2025-06,Alfa_Romeo_164,5931,0.059251,43.47
Alfa Romeo,164,2025-07,Alfa_Romeo_164,5908,0.058415,43.3
Alfa Romeo,164,2025-08,Alfa_Romeo_164,6928,0.059564,46.1
Alfa Romeo,164,2025-09,Alfa_Romeo_164,6189,0.057631,43.88
Alfa Romeo,164,2025-10,Alfa_Romeo_164,7177,0.065749,47.37
Alfa Romeo,164,2025-11,Alfa_Romeo_164,6205,0.061083,44.38
Alfa Romeo,164,2025-12,Alfa_Romeo_164,6146,0.063679,44.52
Alfa Romeo,164,2026-01,Alfa_Romeo_164,5595,0.055871,42.27
Alfa Romeo,164,2026-02,Alfa_Romeo_164,5142,0.058048,41.57
Alfa Romeo,164,2026-03,Alfa_Romeo_164,5222,0.055396,41.39
Alfa Romeo,164,2026-04,Alfa_Romeo_164,5312,0.057842,41.9
Alfa Romeo,164,2026-05,Alfa_Romeo_164,5915,0.056745,43.13
Alfa Romeo,164,2026-06,Alfa_Romeo_164,5151,0.055792,41.32
Alfa Romeo,1900,2024-07,Alfa_Romeo_1900,1853,0.018603,24.54
Alfa Romeo,1900,2024-08,Alfa_Romeo_1900,1844,0.017709,24.13
Alfa Romeo,1900,2024-09,Alfa_Romeo_1900,1857,0.017543,24.08
Alfa Romeo,1900,2024-10,Alfa_Romeo_1900,1766,0.015715,22.89
Alfa Romeo,1900,2024-11,Alfa_Romeo_1900,1777,0.017275,23.69
Alfa Romeo,1900,2024-12,Alfa_Romeo_1900,1867,0.017963,24.31
Alfa Romeo,1900,2025-01,Alfa_Romeo_1900,1967,0.017528,24.4
Alfa Romeo,1900,2025-02,Alfa_Romeo_1900,2378,0.023273,27.87
Alfa Romeo,1900,2025-03,Alfa_Romeo_1900,2158,0.018969,25.62
Alfa Romeo,1900,2025-04,Alfa_Romeo_1900,2142,0.018305,25.26
Alfa Romeo,1900,2025-05,Alfa_Romeo_1900,1996,0.018022,24.73
Alfa Romeo,1900,2025-06,Alfa_Romeo_1900,1914,0.019121,24.98
Alfa Romeo,1900,2025-07,Alfa_Romeo_1900,1981,0.019587,25.38
Alfa Romeo,1900,2025-08,Alfa_Romeo_1900,2063,0.017737,24.8
Alfa Romeo,1900,2025-09,Alfa_Romeo_1900,1990,0.018531,24.92
Alfa Romeo,1900,2025-10,Alfa_Romeo_1900,1853,0.016976,23.76
Alfa Romeo,1900,2025-11,Alfa_Romeo_1900,1911,0.018812,24.81
Alfa Romeo,1900,2025-12,Alfa_Romeo_1900,1950,0.020204,25.52
Alfa Romeo,1900,2026-01,Alfa_Romeo_1900,2169,0.021659,26.76
Alfa Romeo,1900,2026-02,Alfa_Romeo_1900,1842,0.020794,25.44
Alfa Romeo,1900,2026-03,Alfa_Romeo_1900,1914,0.020304,25.45
Alfa Romeo,1900,2026-04,Alfa_Romeo_1900,1979,0.021549,26.18
Alfa Romeo,1900,2026-05,Alfa_Romeo_1900,2101,0.020156,25.98
Alfa Romeo,1900,2026-06,Alfa_Romeo_1900,1868,0.020233,25.3
Alfa Romeo,4C,2024-07,Alfa_Romeo_4C,11691,0.117372,59.21
Alfa Romeo,4C,2024-08,Alfa_Romeo_4C,12151,0.116691,59.79
Alfa Romeo,4C,2024-09,Alfa_Romeo_4C,12059,0.113921,59.57
Alfa Romeo,4C,2024-10,Alfa_Romeo_4C,12055,0.107274,59.26
Alfa Romeo,4C,2024-11,Alfa_Romeo_4C,11687,0.113612,59.05
Alfa Romeo,4C,2024-12,Alfa_Romeo_4C,10506,0.10108,56.27
Alfa Romeo,4C,2025-01,Alfa_Romeo_4C,11672,0.104007,58.46
Alfa Romeo,4C,2025-02,Alfa_Romeo_4C,10129,0.099129,55.57
Alfa Romeo,4C,2025-03,Alfa_Romeo_4C,11393,0.100143,57.75
Alfa Romeo,4C,2025-04,Alfa_Romeo_4C,12618,0.10783,60.12
Alfa Romeo,4C,2025-05,Alfa_Romeo_4C,11994,0.108295,59.24
Alfa Romeo,4C,2025-06,Alfa_Romeo_4C,10716,0.107054,57.13
Alfa Romeo,4C,2025-07,Alfa_Romeo_4C,10707,0.105864,57.01
Alfa Romeo,4C,2025-08,Alfa_Romeo_4C,11213,0.096405,57.15
Alfa Romeo,4C,2025-09,Alfa_Romeo_4C,10239,0.095344,55.39
Alfa Romeo,4C,2025-10,Alfa_Romeo_4C,10449,0.095725,55.76
Alfa Romeo,4C,2025-11,Alfa_Romeo_4C,9906,0.097516,55.05
Alfa Romeo,4C,2025-12,Alfa_Romeo_4C,9087,0.094151,53.54
Alfa Romeo,4C,2026-01,Alfa_Romeo_4C,9161,0.09148,53.51
Alfa Romeo,4C,2026-02,Alfa_Romeo_4C,8035,0.090707,51.64
Alfa Romeo,4C,2026-03,Alfa_Romeo_4C,8942,0.094858,53.37
Alfa Romeo,4C,2026-04,Alfa_Romeo_4C,8567,0.093285,52.71
Alfa Romeo,4C,2026-05,Alfa_Romeo_4C,10195,0.097805,55.57
Alfa Romeo,4C,2026-06,Alfa_Romeo_4C,9351,0.101284,54.44
Alfa Romeo,75/Milano,2024-07,Alfa_Romeo_75,4320,0.043371,38.02
Alfa Romeo,75/Milano,2024-08,Alfa_Romeo_75,4357,0.041842,37.86
Alfa Romeo,75/Milano,2024-09,Alfa_Romeo_75,4522,0.042719,38.4
Alfa Romeo,75/Milano,2024-10,Alfa_Romeo_75,5242,0.046647,40.42
Alfa Romeo,75/Milano,2024-11,Alfa_Romeo_75,4903,0.047663,39.88
Alfa Romeo,75/Milano,2024-12,Alfa_Romeo_75,4650,0.044739,38.96
Alfa Romeo,75/Milano,2025-01,Alfa_Romeo_75,5511,0.049108,41.4
Alfa Romeo,75/Milano,2025-02,Alfa_Romeo_75,4898,0.047935,39.93
Alfa Romeo,75/Milano,2025-03,Alfa_Romeo_75,4720,0.041488,38.66
Alfa Romeo,75/Milano,2025-04,Alfa_Romeo_75,4897,0.041848,39.12
Alfa Romeo,75/Milano,2025-05,Alfa_Romeo_75,5682,0.051303,42.02
Alfa Romeo,75/Milano,2025-06,Alfa_Romeo_75,5347,0.053417,41.48
Alfa Romeo,75/Milano,2025-07,Alfa_Romeo_75,4764,0.047103,39.47
Alfa Romeo,75/Milano,2025-08,Alfa_Romeo_75,5536,0.047597,41.15
Alfa Romeo,75/Milano,2025-09,Alfa_Romeo_75,4854,0.0452,39.51
Alfa Romeo,75/Milano,2025-10,Alfa_Romeo_75,4974,0.045567,39.8
Alfa Romeo,75/Milano,2025-11,Alfa_Romeo_75,4926,0.048492,40.09
Alfa Romeo,75/Milano,2025-12,Alfa_Romeo_75,4620,0.047868,39.26
Alfa Romeo,75/Milano,2026-01,Alfa_Romeo_75,5961,0.059525,43.57
Alfa Romeo,75/Milano,2026-02,Alfa_Romeo_75,4473,0.050496,39.32
Alfa Romeo,75/Milano,2026-03,Alfa_Romeo_75,4499,0.047726,38.95
Alfa Romeo,75/Milano,2026-04,Alfa_Romeo_75,4677,0.050927,39.84
Alfa Romeo,75/Milano,2026-05,Alfa_Romeo_75,4535,0.043506,38.53
Alfa Romeo,75/Milano,2026-06,Alfa_Romeo_75,4180,0.045275,37.88
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-07,Alfa_Romeo_Giulietta_(2010),5289,0.053099,41.33
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-08,Alfa_Romeo_Giulietta_(2010),5346,0.05134,41.28
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-09,Alfa_Romeo_Giulietta_(2010),5247,0.049568,40.89
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-10,Alfa_Romeo_Giulietta_(2010),5235,0.046585,40.39
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-11,Alfa_Romeo_Giulietta_(2010),4628,0.04499,38.94
Alfa Romeo,750/101 Series Giulietta & Giulia,2024-12,Alfa_Romeo_Giulietta_(2010),4570,0.043969,38.68
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-01,Alfa_Romeo_Giulietta_(2010),5413,0.048234,41.04
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-02,Alfa_Romeo_Giulietta_(2010),4715,0.046144,39.26
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-03,Alfa_Romeo_Giulietta_(2010),5694,0.05005,41.93
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-04,Alfa_Romeo_Giulietta_(2010),6859,0.058615,45.78
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-05,Alfa_Romeo_Giulietta_(2010),6178,0.055782,43.64
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-06,Alfa_Romeo_Giulietta_(2010),5283,0.052778,41.29
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-07,Alfa_Romeo_Giulietta_(2010),5937,0.058701,43.41
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-08,Alfa_Romeo_Giulietta_(2010),6220,0.053477,43.5
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-09,Alfa_Romeo_Giulietta_(2010),5567,0.051839,41.8
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-10,Alfa_Romeo_Giulietta_(2010),5560,0.050936,41.71
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-11,Alfa_Romeo_Giulietta_(2010),5086,0.050067,40.63
Alfa Romeo,750/101 Series Giulietta & Giulia,2025-12,Alfa_Romeo_Giulietta_(2010),4800,0.049733,39.99
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-01,Alfa_Romeo_Giulietta_(2010),4920,0.04913,40.18
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-02,Alfa_Romeo_Giulietta_(2010),4813,0.054334,40.48
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-03,Alfa_Romeo_Giulietta_(2010),4768,0.05058,40.03
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-04,Alfa_Romeo_Giulietta_(2010),4397,0.047878,38.72
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-05,Alfa_Romeo_Giulietta_(2010),4570,0.043842,38.65
Alfa Romeo,750/101 Series Giulietta & Giulia,2026-06,Alfa_Romeo_Giulietta_(2010),4684,0.050734,39.83
Alfa Romeo,952 Series Giulia,2024-07,Alfa_Romeo_Giulia_(2015),10472,0.105134,56.49
Alfa Romeo,952 Series Giulia,2024-08,Alfa_Romeo_Giulia_(2015),11159,0.107164,57.89
Alfa Romeo,952 Series Giulia,2024-09,Alfa_Romeo_Giulia_(2015),11513,0.108763,58.54
Alfa Romeo,952 Series Giulia,2024-10,Alfa_Romeo_Giulia_(2015),11613,0.103341,58.32
Alfa Romeo,952 Series Giulia,2024-11,Alfa_Romeo_Giulia_(2015),10198,0.099137,55.66
Alfa Romeo,952 Series Giulia,2024-12,Alfa_Romeo_Giulia_(2015),11223,0.107979,58.05
Alfa Romeo,952 Series Giulia,2025-01,Alfa_Romeo_Giulia_(2015),12632,0.112562,60.36
Alfa Romeo,952 Series Giulia,2025-02,Alfa_Romeo_Giulia_(2015),11213,0.109738,58.13
Alfa Romeo,952 Series Giulia,2025-03,Alfa_Romeo_Giulia_(2015),12963,0.113943,60.91
Alfa Romeo,952 Series Giulia,2025-04,Alfa_Romeo_Giulia_(2015),14330,0.12246,63.11
Alfa Romeo,952 Series Giulia,2025-05,Alfa_Romeo_Giulia_(2015),11488,0.103726,58.11
Alfa Romeo,952 Series Giulia,2025-06,Alfa_Romeo_Giulia_(2015),10161,0.10151,55.72
Alfa Romeo,952 Series Giulia,2025-07,Alfa_Romeo_Giulia_(2015),10711,0.105904,57.02
Alfa Romeo,952 Series Giulia,2025-08,Alfa_Romeo_Giulia_(2015),12744,0.109568,60.42
Alfa Romeo,952 Series Giulia,2025-09,Alfa_Romeo_Giulia_(2015),12622,0.117534,60.54
Alfa Romeo,952 Series Giulia,2025-10,Alfa_Romeo_Giulia_(2015),13380,0.122576,61.74
Alfa Romeo,952 Series Giulia,2025-11,Alfa_Romeo_Giulia_(2015),12094,0.119055,59.79
Alfa Romeo,952 Series Giulia,2025-12,Alfa_Romeo_Giulia_(2015),11406,0.118179,58.74
Alfa Romeo,952 Series Giulia,2026-01,Alfa_Romeo_Giulia_(2015),12382,0.123644,60.38
Alfa Romeo,952 Series Giulia,2026-02,Alfa_Romeo_Giulia_(2015),11384,0.128514,59.18
Alfa Romeo,952 Series Giulia,2026-03,Alfa_Romeo_Giulia_(2015),12227,0.129706,60.46
Alfa Romeo,952 Series Giulia,2026-04,Alfa_Romeo_Giulia_(2015),11726,0.127683,59.73
Alfa Romeo,952 Series Giulia,2026-05,Alfa_Romeo_Giulia_(2015),13031,0.125012,61.5
Alfa Romeo,952 Series Giulia,2026-06,Alfa_Romeo_Giulia_(2015),11715,0.126889,59.7
Alfa Romeo,ALFA ROMEO,2024-07,Museo_Alfa_Romeo,373,0.003745,5.85
Alfa Romeo,ALFA ROMEO,2024-08,Museo_Alfa_Romeo,339,0.003256,5.01
Alfa Romeo,ALFA ROMEO,2024-09,Museo_Alfa_Romeo,421,0.003977,6.27
Alfa Romeo,ALFA ROMEO,2024-10,Museo_Alfa_Romeo,356,0.003168,4.93
Alfa Romeo,ALFA ROMEO,2024-11,Museo_Alfa_Romeo,347,0.003373,5.21
Alfa Romeo,ALFA ROMEO,2024-12,Museo_Alfa_Romeo,351,0.003377,5.22
Alfa Romeo,ALFA ROMEO,2025-01,Museo_Alfa_Romeo,431,0.003841,6.1
Alfa Romeo,ALFA ROMEO,2025-02,Museo_Alfa_Romeo,297,0.002907,4.55
Alfa Romeo,ALFA ROMEO,2025-03,Museo_Alfa_Romeo,440,0.003868,6.16
Alfa Romeo,ALFA ROMEO,2025-04,Museo_Alfa_Romeo,449,0.003837,6.13
Alfa Romeo,ALFA ROMEO,2025-05,Museo_Alfa_Romeo,537,0.004849,7.81
Alfa Romeo,ALFA ROMEO,2025-06,Museo_Alfa_Romeo,480,0.004795,7.57
Alfa Romeo,ALFA ROMEO,2025-07,Museo_Alfa_Romeo,421,0.004163,6.46
Alfa Romeo,ALFA ROMEO,2025-08,Museo_Alfa_Romeo,504,0.004333,6.84
Alfa Romeo,ALFA ROMEO,2025-09,Museo_Alfa_Romeo,486,0.004526,7.09
Alfa Romeo,ALFA ROMEO,2025-10,Museo_Alfa_Romeo,383,0.003509,5.47
Alfa Romeo,ALFA ROMEO,2025-11,Museo_Alfa_Romeo,569,0.005601,9.25
Alfa Romeo,ALFA ROMEO,2025-12,Museo_Alfa_Romeo,556,0.005761,9.54
Alfa Romeo,ALFA ROMEO,2026-01,Museo_Alfa_Romeo,762,0.007609,13.1
Alfa Romeo,ALFA ROMEO,2026-02,Museo_Alfa_Romeo,527,0.005949,9.91
Alfa Romeo,ALFA ROMEO,2026-03,Museo_Alfa_Romeo,518,0.005495,8.8
Alfa Romeo,ALFA ROMEO,2026-04,Museo_Alfa_Romeo,474,0.005161,8.12
Alfa Romeo,ALFA ROMEO,2026-05,Museo_Alfa_Romeo,579,0.005555,9.14
Alfa Romeo,ALFA ROMEO,2026-06,Museo_Alfa_Romeo,487,0.005275,8.4
Alfa Romeo,AR 51,2024-07,Alfa_Romeo_Matta,750,0.00753,12.97
Alfa Romeo,AR 51,2024-08,Alfa_Romeo_Matta,677,0.006501,11.35
Alfa Romeo,AR 51,2024-09,Alfa_Romeo_Matta,838,0.007917,13.85
Alfa Romeo,AR 51,2024-10,Alfa_Romeo_Matta,640,0.005695,9.64
Alfa Romeo,AR 51,2024-11,Alfa_Romeo_Matta,714,0.006941,12.02
Alfa Romeo,AR 51,2024-12,Alfa_Romeo_Matta,641,0.006167,10.74
Alfa Romeo,AR 51,2025-01,Alfa_Romeo_Matta,1208,0.010764,18.08
Alfa Romeo,AR 51,2025-02,Alfa_Romeo_Matta,795,0.00778,13.48
Alfa Romeo,AR 51,2025-03,Alfa_Romeo_Matta,997,0.008764,15.71
Alfa Romeo,AR 51,2025-04,Alfa_Romeo_Matta,959,0.008195,14.72
Alfa Romeo,AR 51,2025-05,Alfa_Romeo_Matta,887,0.008009,14.1
Alfa Romeo,AR 51,2025-06,Alfa_Romeo_Matta,1131,0.011299,18.2
Alfa Romeo,AR 51,2025-07,Alfa_Romeo_Matta,1168,0.011548,18.51
Alfa Romeo,AR 51,2025-08,Alfa_Romeo_Matta,899,0.007729,13.69
Alfa Romeo,AR 51,2025-09,Alfa_Romeo_Matta,1135,0.010569,17.72
Alfa Romeo,AR 51,2025-10,Alfa_Romeo_Matta,836,0.007659,13.42
Alfa Romeo,AR 51,2025-11,Alfa_Romeo_Matta,803,0.007905,13.74
Alfa Romeo,AR 51,2025-12,Alfa_Romeo_Matta,786,0.008144,14.1
Alfa Romeo,AR 51,2026-01,Alfa_Romeo_Matta,757,0.007559,13.02
Alfa Romeo,AR 51,2026-02,Alfa_Romeo_Matta,743,0.008388,14.39
Alfa Romeo,AR 51,2026-03,Alfa_Romeo_Matta,792,0.008402,14.57
Alfa Romeo,AR 51,2026-04,Alfa_Romeo_Matta,689,0.007502,12.75
Alfa Romeo,AR 51,2026-05,Alfa_Romeo_Matta,824,0.007905,13.8
Alfa Romeo,AR 51,2026-06,Alfa_Romeo_Matta,726,0.007864,13.42
Alfa Romeo,Alfetta,2024-07,Alfa_Romeo_Alfetta,7642,0.076722,49.96
Alfa Romeo,Alfetta,2024-08,Alfa_Romeo_Alfetta,8044,0.07725,50.77
Alfa Romeo,Alfetta,2024-09,Alfa_Romeo_Alfetta,7748,0.073195,49.79
Alfa Romeo,Alfetta,2024-10,Alfa_Romeo_Alfetta,8526,0.07587,51.51
Alfa Romeo,Alfetta,2024-11,Alfa_Romeo_Alfetta,8505,0.082679,51.94
Alfa Romeo,Alfetta,2024-12,Alfa_Romeo_Alfetta,7793,0.074978,50.05
Alfa Romeo,Alfetta,2025-01,Alfa_Romeo_Alfetta,8771,0.078157,52.04
Alfa Romeo,Alfetta,2025-02,Alfa_Romeo_Alfetta,7425,0.072666,48.99
Alfa Romeo,Alfetta,2025-03,Alfa_Romeo_Alfetta,8462,0.07438,51.23
Alfa Romeo,Alfetta,2025-04,Alfa_Romeo_Alfetta,8206,0.070126,50.09
Alfa Romeo,Alfetta,2025-05,Alfa_Romeo_Alfetta,7636,0.068946,48.89
Alfa Romeo,Alfetta,2025-06,Alfa_Romeo_Alfetta,7366,0.073587,48.95
Alfa Romeo,Alfetta,2025-07,Alfa_Romeo_Alfetta,7209,0.071278,48.23
Alfa Romeo,Alfetta,2025-08,Alfa_Romeo_Alfetta,8239,0.070836,50.27
Alfa Romeo,Alfetta,2025-09,Alfa_Romeo_Alfetta,7960,0.074122,50.29
Alfa Romeo,Alfetta,2025-10,Alfa_Romeo_Alfetta,7701,0.07055,49.22
Alfa Romeo,Alfetta,2025-11,Alfa_Romeo_Alfetta,7840,0.077178,50.36
Alfa Romeo,Alfetta,2025-12,Alfa_Romeo_Alfetta,6925,0.071751,47.72
Alfa Romeo,Alfetta,2026-01,Alfa_Romeo_Alfetta,7179,0.071688,48.25
Alfa Romeo,Alfetta,2026-02,Alfa_Romeo_Alfetta,6270,0.070782,45.73
Alfa Romeo,Alfetta,2026-03,Alfa_Romeo_Alfetta,7365,0.078129,49.36
Alfa Romeo,Alfetta,2026-04,Alfa_Romeo_Alfetta,7006,0.076287,48.45
Alfa Romeo,Alfetta,2026-05,Alfa_Romeo_Alfetta,7102,0.068133,47.55
Alfa Romeo,Alfetta,2026-06,Alfa_Romeo_Alfetta,6766,0.073285,47.58
Alfa Romeo,BRERA,2024-07,Alfa_Romeo_Brera_and_Spider,5844,0.058671,43.21
Alfa Romeo,BRERA,2024-08,Alfa_Romeo_Brera_and_Spider,6302,0.060521,44.54
